dataset,video_id,plot_path,gt_supportable_count,gt_uncertain_count,gt_unsupportable_count,final_pi_count,valley_cut_count,high_unmarked_peak_count,low_marked_segment_count
XD-Violence,v=HUL83wCQATc__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0452_XD-Violence_v_HUL83wCQATc___1_label_B1-0-0.png,2,0,0,2,0,0,3
XD-Violence,v=Hnfy9XhlIPM__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0453_XD-Violence_v_Hnfy9XhlIPM___1_label_B4-0-0.png,1,0,0,7,0,0,0
XD-Violence,v=ICnreR1hxP0__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0454_XD-Violence_v_ICnreR1hxP0___1_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=IWzI9V3WSnc__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0455_XD-Violence_v_IWzI9V3WSnc___1_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=Ia9ATKNeUbY__#00-01-52_00-03-10_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0456_XD-Violence_v_Ia9ATKNeUbY___00-01-52_00-03-10_label_B6-0-0.png,1,3,0,1,0,0,2
XD-Violence,v=Ia9ATKNeUbY__#00-04-19_00-05-11_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0457_XD-Violence_v_Ia9ATKNeUbY___00-04-19_00-05-11_label_B6-0-0.png,1,2,0,1,0,0,1
XD-Violence,v=Ia9ATKNeUbY__#00-05-19_00-06-09_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0458_XD-Violence_v_Ia9ATKNeUbY___00-05-19_00-06-09_label_B6-0-0.png,1,2,0,2,0,0,3
XD-Violence,v=Ia9ATKNeUbY__#00-06-19_00-06-50_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0459_XD-Violence_v_Ia9ATKNeUbY___00-06-19_00-06-50_label_B6-0-0.png,1,2,0,1,0,0,0
XD-Violence,v=J67oj92maC0__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0460_XD-Violence_v_J67oj92maC0___1_label_G-0-0.png,7,0,0,2,0,0,0
XD-Violence,v=J_ZsNd97wXw__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0461_XD-Violence_v_J_ZsNd97wXw___1_label_G-0-0.png,1,1,0,1,0,0,0
XD-Violence,v=JfLYNEsrTew__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0462_XD-Violence_v_JfLYNEsrTew___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=KUeUxbsBO6s__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0463_XD-Violence_v_KUeUxbsBO6s___1_label_B1-0-0.png,1,0,0,1,0,0,1
XD-Violence,v=LJ0Pu5_Mefs__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0464_XD-Violence_v_LJ0Pu5_Mefs___1_label_G-0-0.png,1,0,0,1,0,0,1
XD-Violence,v=Lt9M_tSij_4__#00-00-00_00-04-24_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0465_XD-Violence_v_Lt9M_tSij_4___00-00-00_00-04-24_label_B6-0-0.png,9,5,2,6,0,0,4
XD-Violence,v=MJLylzPRvyw__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0466_XD-Violence_v_MJLylzPRvyw___1_label_B4-0-0.png,1,0,0,1,0,0,2
XD-Violence,v=MqrNCb2N5to__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0467_XD-Violence_v_MqrNCb2N5to___1_label_B1-0-0.png,4,0,0,2,0,0,0
XD-Violence,v=NnmqkS1e88s__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0468_XD-Violence_v_NnmqkS1e88s___1_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=O9g1uuI62m0__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0469_XD-Violence_v_O9g1uuI62m0___1_label_B4-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=OB0-MXNPUIU__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0470_XD-Violence_v_OB0-MXNPUIU___1_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=OE9t3XImErk__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0471_XD-Violence_v_OE9t3XImErk___1_label_B1-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=OFxPTJxA5pg__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0472_XD-Violence_v_OFxPTJxA5pg___1_label_B4-0-0.png,1,0,0,12,0,0,3
XD-Violence,v=ONsmJAyFAAw__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0473_XD-Violence_v_ONsmJAyFAAw___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=OOjjPGN8jSU__#1_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0474_XD-Violence_v_OOjjPGN8jSU___1_label_B6-0-0.png,9,6,2,3,0,0,3
XD-Violence,v=PRH5rYUHoVU__#00-00-25_00-02-50_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0475_XD-Violence_v_PRH5rYUHoVU___00-00-25_00-02-50_label_B6-0-0.png,9,1,1,4,0,0,4
XD-Violence,v=PWBZiM-rkoE__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0476_XD-Violence_v_PWBZiM-rkoE___1_label_G-0-0.png,1,1,0,1,0,0,0
XD-Violence,v=PuZy1PQIgrA__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0477_XD-Violence_v_PuZy1PQIgrA___1_label_B1-0-0.png,2,0,0,2,0,0,0
XD-Violence,v=Q-u3Y9TkZhQ__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0478_XD-Violence_v_Q-u3Y9TkZhQ___1_label_B4-0-0.png,1,0,0,0,0,0,0
XD-Violence,v=Q6zIX29HkSo__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0479_XD-Violence_v_Q6zIX29HkSo___1_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=Q7NpJXOTiMY__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0480_XD-Violence_v_Q7NpJXOTiMY___1_label_G-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=Q8K7roZu3WU__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0481_XD-Violence_v_Q8K7roZu3WU___1_label_B1-0-0.png,1,0,0,1,0,0,2
XD-Violence,v=Q9Re4CnFJRg__#00-01-21_00-01-47_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0482_XD-Violence_v_Q9Re4CnFJRg___00-01-21_00-01-47_label_G-0-0.png,2,0,0,1,0,0,0
XD-Violence,v=QWwDsPSe7iM__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0483_XD-Violence_v_QWwDsPSe7iM___1_label_B4-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=Qc3pAEeK16A__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0484_XD-Violence_v_Qc3pAEeK16A___1_label_B1-0-0.png,2,0,0,2,1,0,2
XD-Violence,v=ROrpKx3aIjA__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0485_XD-Violence_v_ROrpKx3aIjA___1_label_G-0-0.png,1,0,0,2,0,0,1
XD-Violence,v=RUjrMYWhLng__#1_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0486_XD-Violence_v_RUjrMYWhLng___1_label_B6-0-0.png,7,0,0,8,0,0,6
XD-Violence,v=Rc9EOFjtj0c__#1_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0487_XD-Violence_v_Rc9EOFjtj0c___1_label_B6-0-0.png,6,4,0,2,0,0,1
XD-Violence,v=S-7rRLrxnVQ__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0488_XD-Violence_v_S-7rRLrxnVQ___1_label_B4-0-0.png,2,0,0,3,0,0,2
XD-Violence,v=SE5fxK7SasU__#00-03-23_00-04-08_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0489_XD-Violence_v_SE5fxK7SasU___00-03-23_00-04-08_label_B4-0-0.png,1,0,0,0,0,0,0
XD-Violence,v=SMy2_qNO2Y0__#00-01-50_00-03-13_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0490_XD-Violence_v_SMy2_qNO2Y0___00-01-50_00-03-13_label_G-0-0.png,1,1,0,3,0,0,2
XD-Violence,v=T-LH8Gv5zzY__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0491_XD-Violence_v_T-LH8Gv5zzY___1_label_B4-0-0.png,1,0,0,2,0,0,1
XD-Violence,v=TOEVc-pOEwM__#00-08-40_00-10-40_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0492_XD-Violence_v_TOEVc-pOEwM___00-08-40_00-10-40_label_B6-0-0.png,5,2,0,3,0,0,1
XD-Violence,v=TfS-MJoVNjM__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0493_XD-Violence_v_TfS-MJoVNjM___1_label_B4-0-0.png,1,0,0,2,0,0,1
XD-Violence,v=TsuuRo6PEXM__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0494_XD-Violence_v_TsuuRo6PEXM___1_label_B1-0-0.png,2,0,0,2,0,0,0
XD-Violence,v=U6MC8JJJZSY__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0495_XD-Violence_v_U6MC8JJJZSY___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=UK--hvgP2uY__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0496_XD-Violence_v_UK--hvgP2uY___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=UK2w9Sh47fM__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0497_XD-Violence_v_UK2w9Sh47fM___1_label_G-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=UYFR-XbyZQc__#00-01-19_00-02-42_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0498_XD-Violence_v_UYFR-XbyZQc___00-01-19_00-02-42_label_G-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=UzxuX79xq4s__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0499_XD-Violence_v_UzxuX79xq4s___1_label_B4-0-0.png,3,0,0,5,0,0,0
XD-Violence,v=V7FtjJStY1M__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0500_XD-Violence_v_V7FtjJStY1M___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=WiS3TIvykeY__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0501_XD-Violence_v_WiS3TIvykeY___1_label_B4-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=X1arMZmYhsk__#00-13-00_00-14-09_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0502_XD-Violence_v_X1arMZmYhsk___00-13-00_00-14-09_label_B6-0-0.png,3,2,0,3,0,0,3
XD-Violence,v=X4I8FhpGJwo__#00-07-40_00-08-50_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0503_XD-Violence_v_X4I8FhpGJwo___00-07-40_00-08-50_label_B6-0-0.png,1,2,0,2,0,0,1
XD-Violence,v=X4I8FhpGJwo__#00-09-00_00-10-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0504_XD-Violence_v_X4I8FhpGJwo___00-09-00_00-10-45_label_B6-0-0.png,2,3,1,2,0,0,2
XD-Violence,v=X6Tbn8_X-Os__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0505_XD-Violence_v_X6Tbn8_X-Os___1_label_B1-0-0.png,2,0,0,3,0,0,0
XD-Violence,v=Y1hxr1MWLjM__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0506_XD-Violence_v_Y1hxr1MWLjM___1_label_B1-0-0.png,1,0,0,3,0,0,1
XD-Violence,v=Y43UkfAe_bc__#00-00-00_00-01-40_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0507_XD-Violence_v_Y43UkfAe_bc___00-00-00_00-01-40_label_B4-0-0.png,1,0,0,0,0,0,0
XD-Violence,v=YANmwpkuWRo__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0508_XD-Violence_v_YANmwpkuWRo___1_label_G-0-0.png,0,1,0,0,0,0,0
XD-Violence,v=YKtw6uLEGps__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0509_XD-Violence_v_YKtw6uLEGps___1_label_B4-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=YdrISbwy_zI__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0510_XD-Violence_v_YdrISbwy_zI___1_label_G-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=YhCSFZNwfHc__#00-01-15_00-01-42_label_G-B2-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0511_XD-Violence_v_YhCSFZNwfHc___00-01-15_00-01-42_label_G-B2-0.png,2,0,0,1,0,0,0
XD-Violence,v=Z12t5h2mBJc__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0512_XD-Violence_v_Z12t5h2mBJc___1_label_B1-0-0.png,7,0,0,4,0,0,1
XD-Violence,v=ZCjNPgNu42g__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0513_XD-Violence_v_ZCjNPgNu42g___1_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=ZkUciDD55kA__#00-00-00_00-00-30_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0514_XD-Violence_v_ZkUciDD55kA___00-00-00_00-00-30_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=ZnFlL84K7HE__#00-27-53_00-34-45_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0515_XD-Violence_v_ZnFlL84K7HE___00-27-53_00-34-45_label_B4-0-0.png,1,0,0,10,0,0,5
XD-Violence,v=ZoS8gm5OcOM__#00-06-20_00-07-30_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0516_XD-Violence_v_ZoS8gm5OcOM___00-06-20_00-07-30_label_B6-0-0.png,1,1,0,2,0,0,1
XD-Violence,v=ZoS8gm5OcOM__#00-07-50_00-08-55_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0517_XD-Violence_v_ZoS8gm5OcOM___00-07-50_00-08-55_label_B6-0-0.png,1,2,0,3,0,0,1
XD-Violence,v=_5Kmb4tqMxs__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0518_XD-Violence_v__5Kmb4tqMxs___1_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=_BgJEXQkjNQ__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0519_XD-Violence_v__BgJEXQkjNQ___1_label_G-0-0.png,2,0,0,6,0,0,0
XD-Violence,v=_YobflFU_HU__#00-06-10_00-07-51_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0520_XD-Violence_v__YobflFU_HU___00-06-10_00-07-51_label_B6-0-0.png,7,0,0,3,0,0,2
XD-Violence,v=_tsSKAsVZfo__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0521_XD-Violence_v__tsSKAsVZfo___1_label_B4-0-0.png,2,0,0,3,0,0,1
XD-Violence,v=aQ3qMpgZjwg__#00-00-00_00-01-48_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0522_XD-Violence_v_aQ3qMpgZjwg___00-00-00_00-01-48_label_B4-0-0.png,2,0,0,1,0,0,2
XD-Violence,v=aWPWHU8x6kE__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0523_XD-Violence_v_aWPWHU8x6kE___1_label_B4-0-0.png,1,0,0,2,0,0,4
XD-Violence,v=abATVcjFumY__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0524_XD-Violence_v_abATVcjFumY___1_label_G-0-0.png,2,0,0,1,0,0,3
XD-Violence,v=afhttnv46Y4__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0525_XD-Violence_v_afhttnv46Y4___1_label_B1-0-0.png,2,0,0,2,0,0,1
XD-Violence,v=b0MUjeKAGZw__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0526_XD-Violence_v_b0MUjeKAGZw___1_label_B4-0-0.png,1,0,0,4,0,0,0
XD-Violence,v=bDm2-1NZBLw__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0527_XD-Violence_v_bDm2-1NZBLw___1_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=bfOlheR5nUQ__#00-00-00_00-04-33_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0528_XD-Violence_v_bfOlheR5nUQ___00-00-00_00-04-33_label_B4-0-0.png,1,0,0,1,0,0,1
XD-Violence,v=bfOlheR5nUQ__#00-04-33_00-06-02_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0529_XD-Violence_v_bfOlheR5nUQ___00-04-33_00-06-02_label_B4-0-0.png,1,0,0,1,0,0,2
XD-Violence,v=bhZs3ALdL7Y__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0530_XD-Violence_v_bhZs3ALdL7Y___1_label_G-0-0.png,1,0,0,0,0,0,0
XD-Violence,v=cEOM18n8fhU__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0531_XD-Violence_v_cEOM18n8fhU___1_label_G-0-0.png,1,0,0,2,0,0,1
XD-Violence,v=cO1UefhG7AY__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0532_XD-Violence_v_cO1UefhG7AY___1_label_G-0-0.png,3,0,0,4,0,0,2
XD-Violence,v=cuUK-3MNqtw__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0533_XD-Violence_v_cuUK-3MNqtw___1_label_B1-0-0.png,0,0,1,0,0,0,0
XD-Violence,v=d5lTTPvJLpw__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0534_XD-Violence_v_d5lTTPvJLpw___1_label_B4-0-0.png,2,1,0,5,0,0,1
XD-Violence,v=eqtJjxsTgtg__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0535_XD-Violence_v_eqtJjxsTgtg___1_label_G-0-0.png,1,0,0,1,1,0,1
XD-Violence,v=f6j3YWgVBto__#00-06-16_00-06-51_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0536_XD-Violence_v_f6j3YWgVBto___00-06-16_00-06-51_label_B6-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=fIlmgvc-bUk__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0537_XD-Violence_v_fIlmgvc-bUk___1_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=fQQzg2VfJME__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0538_XD-Violence_v_fQQzg2VfJME___1_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=fhiAyxpDQMU__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0539_XD-Violence_v_fhiAyxpDQMU___1_label_B4-0-0.png,1,0,0,6,0,0,0
XD-Violence,v=g2v3EkBj9Zc__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0540_XD-Violence_v_g2v3EkBj9Zc___1_label_B4-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=gENp4SyNxkI__#1_label_B1-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0541_XD-Violence_v_gENp4SyNxkI___1_label_B1-0-0.png,1,0,0,2,0,0,0
XD-Violence,v=gbRIKogNZvE__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0542_XD-Violence_v_gbRIKogNZvE___1_label_B4-0-0.png,1,0,0,3,0,0,0
XD-Violence,v=gp_D8r-2hwk__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0543_XD-Violence_v_gp_D8r-2hwk___1_label_G-0-0.png,1,0,0,1,0,0,2
XD-Violence,v=gsz_P8t-KM4__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0544_XD-Violence_v_gsz_P8t-KM4___1_label_B4-0-0.png,1,0,0,9,0,0,1
XD-Violence,v=hAHXCMRvY_I__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0545_XD-Violence_v_hAHXCMRvY_I___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=hxyhulJYz5I__#00-06-09_00-07-00_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0546_XD-Violence_v_hxyhulJYz5I___00-06-09_00-07-00_label_B6-0-0.png,4,1,1,2,0,0,2
XD-Violence,v=iHuggczItBk__#00-01-00_00-02-45_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0547_XD-Violence_v_iHuggczItBk___00-01-00_00-02-45_label_B6-0-0.png,1,3,3,1,0,0,1
XD-Violence,v=iHuggczItBk__#00-03-00_00-03-55_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0548_XD-Violence_v_iHuggczItBk___00-03-00_00-03-55_label_B6-0-0.png,2,1,1,1,0,0,2
XD-Violence,v=iHuggczItBk__#00-04-00_00-04-55_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0549_XD-Violence_v_iHuggczItBk___00-04-00_00-04-55_label_B6-0-0.png,1,2,0,1,0,0,1
XD-Violence,v=iWfUqxibqG0__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0550_XD-Violence_v_iWfUqxibqG0___1_label_G-0-0.png,1,0,0,1,0,0,0
XD-Violence,v=iegHZ_UWWsA__#00-14-05_00-20-33_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0551_XD-Violence_v_iegHZ_UWWsA___00-14-05_00-20-33_label_B4-0-0.png,2,0,0,5,1,0,5
XD-Violence,v=jYENhkzdpO8__#00-00-00_00-01-31_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0552_XD-Violence_v_jYENhkzdpO8___00-00-00_00-01-31_label_B6-0-0.png,2,1,0,1,1,0,2
XD-Violence,v=k7R_Qo-BiAw__#00-10-30_00-10-51_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0553_XD-Violence_v_k7R_Qo-BiAw___00-10-30_00-10-51_label_B6-0-0.png,2,0,0,1,0,0,0
XD-Violence,v=k98yVPXiYoU__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0554_XD-Violence_v_k98yVPXiYoU___1_label_G-0-0.png,1,0,0,1,0,0,1
XD-Violence,v=kPWdgckIhLI__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0555_XD-Violence_v_kPWdgckIhLI___1_label_B4-0-0.png,1,0,0,2,0,0,1
XD-Violence,v=kVl-6-A9ZO4__#00-08-01_00-09-35_label_B6-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0556_XD-Violence_v_kVl-6-A9ZO4___00-08-01_00-09-35_label_B6-0-0.png,5,1,0,2,0,0,4
XD-Violence,v=k_cvJa1kNaM__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0557_XD-Violence_v_k_cvJa1kNaM___1_label_B4-0-0.png,2,0,0,4,0,0,0
XD-Violence,v=lcBUb7EOQ4o__#1_label_G-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0558_XD-Violence_v_lcBUb7EOQ4o___1_label_G-0-0.png,3,0,0,2,0,0,0
XD-Violence,v=lpkL0Y1MhA8__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0559_XD-Violence_v_lpkL0Y1MhA8___1_label_B4-0-0.png,4,0,0,2,0,0,3
XD-Violence,v=m5Ya6z6qroo__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0560_XD-Violence_v_m5Ya6z6qroo___1_label_B4-0-0.png,1,0,0,7,0,0,0
XD-Violence,v=m5zK-tzYCQM__#1_label_B4-0-0,outputs/26-07-08-11-15-low-fp-visualization/outputs/low_fp_visualizations/0561_XD-Violence_v_m5zK-tzYCQM___1_label_B4-0-0.png,1,0,0,2,0,0,0
